,ids,Score,True
12190,3g72,9.550909265212157,9.1
4424,5icv,7.882625906294861,5.62
16133,1yej,5.963711105859155,7.46
9816,3p7b,9.74104422860579,7.74
4290,5azg,5.6763194972509625,5.54
9259,4qbb,2.1959865959128897,7.52
16508,4g8m,6.152127335120416,7.89
1370,4edu,1.301066921531921,3.99
3317,4cdr,2.8458681230424334,5.1
16238,5nkh,6.182457065887356,7.59
2307,3mt9,5.926276780122625,4.59
10320,3pp0,8.541101104086264,7.96
11394,1i9m,1.2202493756265576,8.48
6634,5xhz,4.874085524292855,6.49
16985,4gj2,6.923675977146264,8.6
11404,1akt,8.81892114157797,8.49
9019,2i72,3.685269721613081,7.43
6955,5ejl,12.454132731585723,6.62
2297,1vcj,5.323653033296529,4.59
12101,5kkt,7.22432110024934,9.0
15479,5op4,6.126657473279492,6.71
2994,4j04,4.969964218866805,4.96
146,1p2g,5.857016239590107,2.13
7900,4oel,-4.289923352716202,7.0
11545,6g9n,10.258138727336055,8.52
4483,2aie,3.633181705730726,5.66
7242,5j1w,6.429606589120359,6.72
2004,3igb,5.02520818621636,4.42
11599,3m6f,7.954086722850286,8.6
4592,3ds1,4.363532586937092,5.7
242,4gne,5.098061770085949,2.47
13334,1h5v,10.436442576896077,3.93
3736,2ke1,3.342308178837126,5.3
9071,4r6v,5.439193453677869,7.45
113,1wdq,8.180352144707616,1.98
818,3nil,5.65642811300347,3.46
3105,4zsl,6.206400810352123,5.0
627,4wn0,2.548156701303234,3.22
15796,2f7i,4.414657519038377,7.1
4335,6au5,5.107129574301566,5.57
8633,1qtn,1.3269516502323828,7.3
16235,3t5u,4.708983330870276,7.59
2441,4hso,5.001042191648271,4.66
514,2vcw,4.576181485797441,3.05
13116,2v2c,3.559876213317712,3.41
11318,5fa7,1.2802346785136898,8.4
15936,3n3g,4.249525692268687,7.24
13954,3pju,14.212219948919445,4.88
3682,4r6x,7.142859029044337,5.27
17275,1hps,7.0829329928514255,9.22
4601,4b13,7.6964173613932845,5.7
164,4x11,4.229767658083188,2.22
1232,5dhp,3.886265306722478,3.85
15782,3rlp,7.0633157170646985,7.08
12956,4mrg,4.8953178174970695,2.96
14397,2h4k,5.108996475169486,5.49
9047,3gp0,10.745740637355231,7.44
12744,3wv1,10.39970463481663,11.41
13053,4lm0,3.397115054316811,3.25
17619,4ll3,2.9143359715397628,11.57
9030,4y16,7.234255679867919,7.43
2361,1joc,4.575803660621791,4.62
7308,1h5u,8.361115562077757,6.75
8811,3fw3,4.20033433606632,7.37
10645,2rcw,6.422946494357418,8.1
13483,4q83,3.6163944145929907,4.19
3751,3hs8,2.7980250841335654,5.3
9226,2gek,5.302457781776202,7.52
7795,5gso,0.24921644919391547,6.96
11699,2hm1,6.773731240770377,8.7
4639,4wvu,7.9157930300475705,5.71
11113,4jps,8.06830105094846,8.3
13578,6czb,2.3977970980678087,4.33
1879,4cc2,6.878559206171502,4.33
7773,1mto,2.63936814370738,6.96
11469,3dcv,6.858801171986005,8.52
15641,4x8v,6.854408028276967,6.89
2793,5xyx,4.406004581682298,4.84
11066,2aeb,5.311007002417397,8.3
4669,5ekn,6.711041894959469,5.72
3712,3che,5.320022948275572,5.29
3623,4drn,7.013235360449036,5.24
158,5nzp,2.9577266000453744,2.19
7419,4wno,7.146052022195425,6.8
1834,5euk,7.103039218865463,4.3
7172,4pyv,6.086874704784506,6.7
14328,4c5d,7.248798244962083,5.4
9123,5j9l,6.410396771856394,7.47
8776,5idp,7.198547496600541,7.35
10360,6dhc,5.188317537045802,7.96
13563,6fuj,5.501882799488777,4.3
11519,4yne,8.990794554815153,8.52
1799,1mfg,5.321297182201295,4.3
6869,5v3x,8.230625118079493,6.59
2986,3lbj,6.5911009225323145,4.96
15665,6d5h,9.023657936759987,6.92
3554,6g84,4.33443264007521,5.21
8758,6bq0,-0.9071212050534535,7.34
15122,5d0r,6.007501784550749,6.37
12733,1sme,5.514232496896811,11.22
2475,5mng,4.66338501800498,4.68
12070,4gm3,3.221448572649565,9.0
7673,5tq6,7.1208192271313795,6.91
15760,5nvx,7.330023249390208,7.05
15646,3uyr,4.4066639236554925,6.9
14441,1g3d,5.640455738911255,5.55
6978,4jg1,6.036794348168844,6.63
902,2clf,6.173804128531278,3.55
1797,5orb,4.345352528485194,4.29
6755,4btx,6.886426859829171,6.54
17586,1mq6,7.445104352891345,11.15
13132,4tz2,5.299146255236675,3.46
11146,5tqf,11.033465621118411,8.3
11618,4tpm,6.998455728577993,8.62
3012,3lle,1.1251411480774647,4.97
12102,5ls6,5.608333190644168,9.0
1656,3avl,4.294842488336438,4.18
15899,3k2f,4.165204003067582,7.2
8730,4q4i,5.334795171809835,7.33
3884,1oy7,3.7674578098222757,5.36
1067,4b2d,3.476650957959673,3.7
10357,5wqa,7.206689258718973,7.96
5899,3dxj,5.1464974759370135,6.22
2736,1ya4,5.752521649343966,4.82
8420,4mbj,4.413583310205644,7.21
10498,5v5n,5.8619946419045625,8.02
6820,3wci,3.4538332806850813,6.57
1755,5om9,-1.8405345973301293,4.25
9278,3w2t,2.510611250515042,7.53
2979,1t3t,10.634430377273823,4.96
12338,5t18,9.884869678803492,9.3
14511,3zi8,3.8297100637633124,5.66
7770,1gj8,5.448550183027808,6.96
4903,2y8q,5.128228517443785,5.82
14104,1w7g,5.8509043617486975,5.1
7501,5m6h,7.4995482198689345,6.82
13747,2wlz,7.78602119471672,4.6
16911,2uxz,8.676073591834895,8.48
7767,1bm2,5.512135937588788,6.96
6209,3nsh,7.558466722260111,6.33
10919,1ao8,5.550763005546489,8.22
7120,1gca,6.542850425100687,6.7
11862,3skc,7.371598835385339,8.8
6716,4tzq,5.914793858117553,6.52
17283,4jia,7.410374070078591,9.22
2278,4i11,5.285418607188033,4.57
14646,4r4o,4.8688996885486295,5.82
8183,4mwx,7.573876062757238,7.12
5903,3hvc,6.530841511184416,6.22
14853,5jhb,5.716531949279042,6.06
3051,1jm4,0.4686143428585351,5.0
2043,3wb4,4.688239987893374,4.44
15484,2vpn,6.075888141343525,6.72
3946,4ebv,8.389815458753654,5.38
157,4jdf,4.615482712401891,2.19
13840,6evn,5.493659545665791,4.71
8921,4idv,7.18586442403752,7.4
11,2b1r,6.313117901631503,1.0
962,3pke,7.204829766187831,3.6
4244,3t6y,5.14226731563708,5.52
13422,5cc2,6.431436448304393,4.1
1584,1e55,-0.8221698072262646,4.12
7311,6fa5,6.540153790513688,6.75
3399,4iks,4.9101715327358875,5.14
5999,4bfz,6.852422594020608,6.26
1747,6fsd,4.868618171751087,4.24
11941,3sx9,7.479479035538783,8.89
1212,3ck8,8.171884415770975,3.84
7581,5mzg,7.400698782247221,6.86
10903,2e9n,7.719057238585217,8.21
17292,1sdt,10.093844042622218,9.27
3498,3t4p,6.308265441042263,5.19
15973,2qhz,8.062426239883932,7.28
10932,2cbs,6.666265907476473,8.22
17301,3vhd,11.550804594962331,9.28
3149,4rll,7.497762810705566,5.02
12099,5if4,8.817795074387796,9.0
513,2ohl,3.0062956559584335,3.05
4622,5mqt,5.934640792344384,5.7
17538,1b8o,7.508378957307672,10.64
14215,4non,5.176619773274185,5.24
13360,1lgw,4.049922874473453,4.0
17144,4bak,7.750646386604326,8.91
14681,4jne,10.897915283101137,5.86
6007,5k6s,3.339485602524912,6.26
675,3avg,4.668230070257441,3.3
12284,5h7g,5.907555913085971,9.24
2161,2bua,4.574425709981182,4.52
2416,5uxn,3.8576172684040224,4.64
11548,3hc8,6.505534632752595,8.54
1500,4y32,5.905377862073396,4.05
10872,3blr,7.411944637475413,8.19
7500,5m34,7.346973523937048,6.82
4690,1zyr,2.3005923112106923,5.74
2199,6ccn,6.285114388612686,4.52
8784,2wot,8.521313436553655,7.36
1133,5x9h,4.788556276197025,3.76
9027,4ogi,6.517402788270095,7.43
17615,5izj,5.1592620402045855,11.52
218,3pcb,2.8353112431345466,2.4
16141,5f61,7.531700401483132,7.46
10409,3dba,8.254391062461599,8.0
8986,2aox,5.644004332227661,7.42
3496,3kjn,4.818811923596192,5.19
14285,5o9y,9.196249958664586,5.34
6996,3cf1,4.858009433485757,6.64
4020,3kai,5.6409669141489,5.41
7159,4bo0,7.581832616456236,6.7
6013,2nxl,7.631231406088371,6.27
2277,4gvd,3.643286677095188,4.57
11679,6ge0,9.463424216207075,8.68
12755,1agm,8.9999512590721,12.0
16140,4q4o,7.471152065000912,7.46
2289,5ei4,-17.3079934964761,4.58
16161,3nyx,7.151986099954173,7.49
5011,2uzv,6.600405793524811,5.87
10043,3twj,-0.3366274148312225,7.84
13928,1xgi,4.6469607353693405,4.85
5893,2o7e,6.044854618582726,6.22
15290,3sr4,7.521387996688899,6.54
4467,6azk,7.810053839222815,5.64
1918,5ti3,4.678527658378117,4.36
11536,5mw2,6.295063784904822,8.52
12903,4ndu,5.367940070552214,2.74
13661,3t01,2.272099847964563,4.48
834,5qaj,4.016622400658748,3.48
5226,4yvc,5.630454484261678,5.96
7890,4ayr,5.35436058923912,7.0
15674,1c5c,6.713768162893577,6.96
13294,2yb0,6.892101645800708,3.85
7861,2r3k,4.6303290193039315,7.0
1107,4y5s,2.285434854164,3.73
5994,2ql7,2.2479116283861407,6.26
8423,5g11,5.317733772211334,7.21
5450,4eop,5.065909588471751,6.05
11148,5uox,7.672629192000844,8.3
16936,2oc2,7.762092266925508,8.52
6405,4rse,6.949382905764066,6.4
7322,5jmw,7.104750544661059,6.76
15986,4do4,5.705560202511616,7.29
1469,4bi2,3.9853369944475143,4.03
15119,2w9h,6.066486961972923,6.37
6561,4ju4,5.3082066511155155,6.47
5411,2wbb,5.816077770557836,6.04
900,6f5u,4.513988498550624,3.54
17112,3fvk,7.8256039381187135,8.82
13452,1m2x,2.956778332937859,4.15
8756,5w14,3.5347989933259942,7.34
13304,1aj7,4.453625370487842,3.87
12073,4iwd,8.929609101370072,9.0
11561,5hzx,7.441437226186499,8.55
11362,5v8q,6.783754720430286,8.44
6179,4ufz,7.343765714112403,6.31
1383,1nu3,3.0992406491685065,4.0
13769,4ad3,6.343669882501768,4.62
8013,5fd2,7.85904517033219,7.05
2079,3tsz,4.893599083364697,4.46
12,2d2v,6.98189809588036,1.0
10958,4gtt,5.3034430905676055,8.22
9369,3nnv,10.543255976553565,7.57
13315,2ctc,4.093869128237374,3.89
9200,3tjc,6.311954792757442,7.51
12493,3s56,8.607427943254905,9.62
6941,2zb0,7.531863384892235,6.62
12504,3o9l,6.685253474637115,9.66
8681,5v49,8.173158649696697,7.3
1143,3s0j,8.821165867621543,3.77
13691,3bzf,5.514128780181926,4.52
8643,2p59,-0.39941306902023654,7.3
5926,3fr2,6.027259818736248,6.23
17168,5wqc,6.871069377689486,8.96
9611,1ngw,5.734615699352833,7.68
1438,2aoi,7.9078883347060165,4.01
16325,6hke,3.591806144828586,7.68
6317,1qjb,5.304554341084224,6.38
2072,2zit,7.485509421675638,4.46
2531,5mkx,4.496215898621487,4.7
8852,5gvl,7.825277971300505,7.38
2146,4d2w,6.925920703189835,4.51
7330,1ms7,4.69748559219165,6.77
901,2ay3,4.793401328449487,3.55
7411,4aro,6.90188805868374,6.8
7471,3n5e,2.3593330135192105,6.82
7723,4wwp,7.183390039553847,6.92
5186,1t7r,3.3095040635865125,5.96
4788,3qfv,3.394618444822805,5.77
6415,5e0l,6.329534775930365,6.4
10003,3koo,5.3649248774837845,7.82
16159,2hhn,4.491193046286366,7.49
6329,4nzn,5.125872666348552,6.38
14249,5hrx,6.166951417012123,5.29
16096,3zns,7.45260158971014,7.41
14696,3h1x,3.6894183902084623,5.89
898,5qaq,4.534228074626658,3.54
16557,3r4p,8.408565959137418,7.96
5305,2xhs,2.0663332939704784,6.0
6647,1vwf,5.025689728106895,6.51
12204,6aum,6.948990263914861,9.1
14670,4b6r,7.116122341614466,5.85
8305,2a8h,4.162122134968157,7.17
16045,5fl6,5.002079358797115,7.36
9287,2e7l,9.45426010361335,7.54
22,1f9g,2.479881469562118,1.28
13074,1i2s,3.4803254930012955,3.31
236,3l79,7.84168743726259,2.46
2681,5wbr,5.247095281038208,4.77
9198,3ovx,0.05149534894015774,7.51
14543,2avm,7.479975394102873,5.7
15511,3fzy,8.325844470680247,6.74
10644,2qzl,9.84577588562881,8.1
17428,3nu3,3.0371661953101294,9.82
8401,5jf5,5.5381466080144675,7.2
7932,4d8e,1.7509233556699149,7.01
7221,2xne,5.362331959611672,6.72
6784,5he1,8.641128467255594,6.55
6443,4zuo,4.630869827888687,6.41
407,6mvu,4.497379007495549,2.89
12545,2i0g,7.1320724906963475,9.72
4235,2gcd,10.422388962029226,5.52
9650,2itk,4.841103608959582,7.69
15929,4avh,5.125954158053103,7.23
10411,3fc1,7.890345393216979,8.0
6428,6fel,3.5171671517956273,6.4
4028,5a4l,3.920810381115797,5.41
14628,5oei,5.511461778942038,5.8
16184,3hmo,8.067886184088923,7.52
4433,1hlf,6.771693948156573,5.64
17060,4zwx,3.483888902991256,8.7
6799,5h5o,5.464048423566263,6.56
11573,3dkf,8.717915877954017,8.57
8169,2wey,5.173085996631334,7.12
10819,5k00,9.389177865023322,8.15
7145,2va7,6.955642950341024,6.7
5627,5kbg,3.831436206232462,6.11
15790,4ghi,7.374851095230648,7.09
5824,2osm,2.140335170040574,6.2
10106,5ny6,2.4952685850489127,7.87
9471,5tc0,6.107114280860539,7.6
14683,3tcg,5.44825384955671,5.87
17566,6dh2,6.889056819385171,10.89
16626,1hih,7.860193462532698,8.05
825,3nf7,4.197934034950422,3.47
5545,5m0d,9.896485950870556,6.09
5384,3pi5,7.780479758807178,6.02
15632,2e92,3.6702456146283824,6.89
1357,2uup,6.444978887933599,3.98
8551,3arg,5.9051630203068495,7.26
12586,5u6b,7.050247410989249,9.89
14294,1adl,4.346715662452247,5.36
3691,1s5q,2.549601326974839,5.28
11579,1akw,9.006655803855706,8.59
5120,2zyn,13.90213660476188,5.92
7865,2z7i,5.627957874767672,7.0
14115,4qfl,5.729066855106511,5.11
5989,6czi,6.903169700946242,6.25
12307,5vp1,8.888455790571255,9.29
13329,4qgi,9.57188226662916,3.9
11417,5tr6,7.4643512118392,8.49
14676,5lso,7.377221762999436,5.85
899,5v2l,4.753048118022636,3.54
1598,1v2q,3.9758691400459147,4.13
14930,5ftg,6.510031493176518,6.15
6362,1t2v,2.642383336775808,6.4
13756,4io4,4.241680263621352,4.61
3539,3rth,5.876544615335503,5.21
16363,3el5,8.66948017210295,7.72
7657,3qo3,3.3450122217609013,6.9
8634,1sw1,4.534613308139087,7.3
4192,6cen,6.633024700355988,5.49
17519,1b8n,7.88803399214241,10.52
5458,4w7t,7.741689707440371,6.05
12329,4hld,7.789369762940135,9.3
803,4kw6,-7.9116073197683034,3.43
14595,2ya8,5.9787722545277395,5.75
6988,2h96,4.6081484589922015,6.64
2153,5k6a,6.2082380778729345,4.51
3377,3o8g,6.867980101253285,5.13
6949,4ixv,6.892168320831706,6.62
1093,1ugy,5.133110611380134,3.72
4859,5ez0,4.436304679102129,5.8
10197,5tkb,6.124679447359909,7.89
12290,1db1,9.033970341554218,9.26
2240,2xag,11.12715144800623,4.55
497,3fuk,3.711206308670985,3.02
5917,4yv5,6.955968917159234,6.22
7913,5g22,6.221210075570275,7.0
10507,1rhj,2.2558978154322475,8.04
4968,3duy,6.39018682912747,5.85
214,4tya,3.084142458816033,2.39
11527,5eyk,8.081821265567333,8.52
3336,3gpj,1.4275494553335772,5.11
5182,5ale,5.077236935404495,5.95
14053,4io5,3.8300730722654075,5.03
9461,4uyg,7.900331831193003,7.6
3188,4z7n,4.020489552456586,5.04
16007,3uod,6.957435767841172,7.31
6404,4r1y,6.608480880612246,6.4
11093,3ly2,7.071716770970342,8.3
17388,1if8,3.224323007319222,9.64
10195,5olb,6.937833308727999,7.89
11794,4bkj,9.973777128469848,8.72
436,3img,4.492822880377408,2.96
1705,5jcb,7.810231639305474,4.21
979,5c91,-0.6890716286823322,3.61
2873,5ku3,5.534635056381949,4.89
14190,3dne,6.392298205109047,5.22
15423,6dar,7.1430516458005515,6.66
2804,2p8o,4.94432396528,4.85
1336,2vi5,6.018429081297509,3.96
12817,4aci,5.289915467611953,2.22
3899,5drt,6.471382200208484,5.36
9931,1f28,7.199273513604732,7.8
8190,5bs0,7.570312652767277,7.12
7147,2xx5,4.014192466195741,6.7
9170,3pdc,5.608911040912811,7.49
6528,1gt3,4.126184293260676,6.46
10906,3u6j,9.930542075036563,8.21
14355,2q6f,4.085594016056946,5.44
13612,2csn,4.52718274635129,4.41
5478,4o4r,3.0691183518313347,6.06
16303,4gq4,7.521010171513249,7.66
15351,2euk,5.905074120265521,6.6
9437,3fi2,6.021310924303943,7.6
740,4u7o,7.659568294262173,3.35
13508,2jke,5.30793254265475,4.23
14423,3iog,3.4215847906927768,5.52
3760,4dx9,2.672090767253442,5.3
6833,5jnl,5.2686016827031885,6.57
4698,2zvj,4.184739787149757,5.74
13409,3kwa,1.8745684964858025,4.08
3058,1sbr,4.915846318707426,5.0
16818,1hwr,6.984313213669814,8.33
4466,5y93,5.532286613623492,5.64
4404,2qnx,3.0424409310956846,5.62
4921,4u0u,6.159387505162332,5.82
14654,4do5,4.925780898326004,5.83
13068,4ddh,5.153120529016067,3.3
8317,4nks,5.437067261022737,7.17
11411,4ehe,6.729021928318375,8.49
7162,4jjs,6.292337516970714,6.7
16773,6cpw,10.539818508288823,8.25
17438,1bn3,4.020845152621904,9.89
8662,4kai,8.77754558067583,7.3
15393,5jt9,4.021519311268653,6.63
10160,3v04,6.263748745346478,7.89
4756,5c1x,1.9753366933328784,5.75
14509,3ery,5.673489512601971,5.66
17400,1fkb,9.678651216265981,9.7
16186,3myq,6.122990346574647,7.52
645,4egh,5.838021264092687,3.26
17431,4zo5,8.087333068129768,9.82
14735,5ivc,6.327712325083109,5.92
8036,5ezx,6.298204919698468,7.06
11268,2rl5,8.615065938472473,8.4
16669,2vvu,8.147948079642985,8.1
13669,1o7o,8.153193182081429,4.49
13336,2cbz,7.799734026091807,3.93
17117,5k0m,8.066752708561971,8.82
7701,3lp1,3.0872243269154587,6.92
6791,5wzs,7.470174164546286,6.55
703,5ggp,4.14747585315911,3.3
14060,4lk7,6.065686861600957,5.04
412,2pri,4.240635688135729,2.91
13867,2b4l,3.7093468161398415,4.77
10416,3l8x,5.8436812333906705,8.0
16613,1v7a,6.020829382413408,8.01
16450,2cf9,9.497954473926837,7.82
16322,5wyz,10.414625025086442,7.68
11182,4z16,3.495675566804202,8.32
17315,3rdq,5.15912869014259,9.31
635,4luo,3.031098767489385,3.24
14604,2boj,5.154757771443887,5.77
3254,3qyy,13.49221110585442,5.08
4881,3ual,6.146778515967086,5.81
14209,2jfz,8.324185003242093,5.24
11167,4acd,6.7387120328233,8.31
841,4nyj,4.108293159943098,3.49
15717,4dew,-4.690566205641497,7.0
3796,6ezi,5.075310767842355,5.31
10356,5vc5,7.537545579200551,7.96
11501,4gv1,8.575646178479582,8.52
10060,3i5n,8.09623788893628,7.85
1646,4q1s,0.34651013609236053,4.17
13637,5f2p,5.183872534979323,4.43
1903,5hjc,3.1790284362618024,4.35
2561,1urc,5.514113963508371,4.72
5288,1ke8,6.263311653476608,6.0
3230,5h14,7.95001213762268,5.06
16505,3hig,7.5712238781909065,7.89
13404,5mpz,4.710442773215436,4.07
17620,4wkb,7.1635060636431325,11.57
10347,5ajx,7.18902037550472,7.96
12777,2c1q,6.606562121386884,13.0
8547,6m9c,0.24446770531956058,7.25
161,4eh8,3.4272077183068728,2.2
2992,3unj,7.801378676856404,4.96
4752,4b4q,4.740831770676596,5.75
10338,4uff,7.535989828477285,7.96
16989,4ban,7.926053576484359,8.61
3638,2xl2,2.640664602643436,5.25
166,5hcl,2.468783781069476,2.22
9464,4zts,7.692172384419796,7.6
1271,5kde,3.8265096622754475,3.89
4763,3rz3,5.401373894428911,5.76
8488,5uwf,7.889004484260257,7.23
6619,3u8h,5.523604042920304,6.49
16112,2bak,8.079450597798544,7.43
9122,5fas,0.7943144609429971,7.47
4359,1e1y,8.128893837451345,5.6
15704,2j7g,6.719250332108901,7.0
7964,5ap3,5.308021442696078,7.03
12261,1kwq,4.614956720490692,9.21
14130,2yaz,7.541686839459154,5.14
8973,4p7m,3.081067999053385,7.41
5410,2w2i,3.157070126053396,6.04
1040,3clp,8.01812438595469,3.69
13872,4uoh,6.785273429469667,4.77
5635,2kgi,3.5940138291882695,6.12
1685,3hqh,4.998471498786489,4.2
1129,3d6q,5.2190102763148385,3.76
12864,1ai4,4.355701974963312,2.5
6233,4pnr,7.143592454385305,6.34
1242,5ylj,6.944167436672732,3.86
12415,6mx8,6.015687996689847,9.43
14574,3m3z,5.638662921411109,5.73
15219,4rd3,8.97485181407005,6.47
9873,2osc,8.368649840580439,7.77
3584,4z8d,6.175367287591323,5.22
4464,5jin,6.210001262025972,5.64
1010,5qab,3.928648401426354,3.65
8900,2vwx,7.915867113415345,7.4
11082,3bjm,1.8185466537746138,8.3
15319,2fqy,7.736881696871796,6.57
8072,4v25,6.534945729759131,7.08
14569,4br3,7.013390935521362,5.72
6026,4uhg,9.162845768134995,6.27
16102,6fyz,8.163809328683536,7.41
13370,3vd9,5.723436519155639,4.0
8176,3p5k,9.5761420602762,7.12
1502,5mob,7.603761293317532,4.05
8260,4fr3,4.936685970062432,7.15
1287,9icd,4.411390442519514,3.9
10041,3olg,8.765003266511583,7.84
5405,1t79,3.445224793349667,6.04
9971,5nvf,9.889825856107615,7.8
4972,4ehm,0.6793518908302985,5.85
13908,3r88,4.337966416718061,4.82
14578,1qy2,3.8092556459207314,5.74
9458,4hyf,8.378984470385003,7.6
8569,1fdq,1.6192994361446982,7.27
1335,2odd,2.2807157436367547,3.96
6095,1gqs,2.9808332024542863,6.3
2436,3h1z,5.815099870103211,4.66
13017,4b34,2.0575988649098473,3.14
414,1eef,6.421679668768472,2.92
17561,6h5x,7.3968019971022745,10.82
7886,3u9n,6.861312598153566,7.0
12928,1iih,4.4644785838668275,2.89
8727,4fyo,7.894886703661566,7.33
851,1gz9,6.999366954001622,3.51
713,5vdr,8.66886528015042,3.3
12836,1m0o,7.140940269818974,2.31
12857,4y4j,3.200342221170568,2.47
4243,3i97,2.582805492411436,5.52
4330,5d1n,5.614474701832686,5.57
11919,5ef8,5.2531182588382865,8.85
9625,3eig,8.28574314370383,7.68
6991,2oi3,4.235175743930737,6.64
12396,5ncy,6.404470102434422,9.4
15450,1koj,5.536287115483323,6.7
11397,4jpa,6.952049907003953,8.48
16794,2rd6,6.89133858711263,8.3
5563,2vwz,7.580076840639976,6.1
8333,3igg,6.006360900687018,7.18
12824,4np2,4.097143613093014,2.26
15698,4fai,4.03792136889396,6.99
12289,5n87,7.2749052237658685,9.25
8153,4ia0,5.595961268225802,7.11
13796,4gkh,7.678066911195502,4.67
9599,5e1e,6.169662868272675,7.66
2584,1m51,6.292700525472811,4.73
9987,1sqq,7.467736821746501,7.82
17300,3rux,11.164948782244853,9.28
892,3blt,-1.757153766899763,3.54
4517,5t2y,5.605340222586073,5.66
6024,4qwk,-0.8401794739322817,6.27
4103,1nnk,6.454328208946759,5.46
12763,2i0d,7.515098318764833,12.1
1794,1v2m,4.269609693272394,4.29
6829,4x68,0.5982528281273913,6.57
12831,3kgq,4.141356566980924,2.3
10547,4aa4,8.874313275663074,8.05
17458,1igj,6.771108689551154,10.0
15437,4ca8,8.568474908478995,6.68
5115,2g83,6.808505973603796,5.92
15950,2ole,4.181368993916011,7.25
3516,4b70,6.6560201777132395,5.2
5386,3ti4,6.565579202333948,6.02
1141,3kqm,2.2876054968397965,3.77
6984,5u2c,3.524538446889205,6.63
1994,4usi,2.764294926785769,4.41
3043,1f8a,5.078970486210421,5.0
2054,5mrd,4.615253053961791,4.44
269,2ay5,4.795668279503391,2.59
394,4a4f,1.7269796112051492,2.88
9608,1cyn,7.402373066358928,7.68
5154,5i12,4.53632463393468,5.92
5155,5izm,2.8860953917440675,5.92
4970,3r9n,7.130205589828427,5.85
7690,2uzb,5.896087807754455,6.92
2937,6bg3,8.983867759928224,4.92
8114,3p55,5.611096500262163,7.1
9271,5mmp,7.376984696222556,7.52
5950,2vx0,7.091341455093848,6.24
641,4zij,4.100410689611876,3.25
3491,2ko7,2.0579026067177235,5.19
5560,2fum,4.77588802030756,6.1
873,4g93,4.825635001768236,3.52
3974,5kbi,4.586116065416022,5.39
14283,3nee,5.221321677389407,5.34
12521,3g6z,8.810001504097903,9.7
14776,1a1e,4.6509908705762815,6.0
8106,2uvm,4.04207003748934,7.1
11787,1o5m,8.784242717122657,8.72
4177,3t3g,7.806586737610963,5.49
6114,2w4i,8.479263717004764,6.3
1978,5fsm,3.978647266337464,4.4
7099,5h6v,0.045502004487188705,6.68
11614,3qqu,5.764086063053587,8.62
266,2ria,3.0626286488142758,2.57
6562,4jzb,8.946529742569801,6.47
8646,3hmv,8.51632762590242,7.3
15502,5am6,7.001856155158849,6.73
5297,2am1,8.05015062584367,6.0
6863,5akh,7.10620998700622,6.59
12955,4dst,2.9537705482062084,2.96
12488,2qky,0.3669126955774985,9.61
10582,3ovz,1.9154180654767434,8.06
9751,1caq,8.756424412523277,7.72
951,1zd4,4.4004483290991985,3.6
6685,2rc8,3.3912402432522812,6.52
10032,5kpm,5.889709229789059,7.82
1735,2ksp,1.8117606172864562,4.24
16748,3le9,5.813640427758051,8.22
11337,6aah,7.948508245256854,8.41
16633,2y80,8.204414422560822,8.05
1298,3fgc,6.861312598153566,3.92
840,3d1v,0.9542011852742422,3.49
16420,5ueu,7.287151204459018,7.78
11283,3s4q,8.144036477824482,8.4
11563,5svl,4.272632294677599,8.55
12028,2i03,1.641546671487425,9.0
10873,3c5u,5.135147903993938,8.19
8243,2wfj,8.154415557649711,7.15
16144,5nlk,7.933380421557271,7.46
12881,5lvd,3.762064540648281,2.62
6021,4ewr,6.19796271476259,6.27
1261,3obx,4.870203555821464,3.89
4976,4msu,7.664257771442308,5.85
9732,5b0x,6.635750968290094,7.7
7237,4uia,5.788148340906794,6.72
13035,1br6,5.9581104032553895,3.22
6927,4nnw,-1.7144891553983435,6.61
9939,3g8o,5.9247284377361344,7.8
4917,4k9g,5.443386572293915,5.82
11968,1xoz,10.381961668234602,8.92
16832,1d4j,9.588965891237994,8.36
7231,4dvi,10.492116227778723,6.72
14055,5mrm,5.84835589389725,5.03
3561,1h1h,3.3378928101177574,5.22
15324,3tfn,5.910808172931278,6.57
9276,6flg,4.44086080622027,7.52
15245,2weg,4.1037888911824,6.5
175,3ao1,3.7297567839617574,2.26
2241,3adt,4.210468940777893,4.55
52,1iig,3.068103409692822,1.57
1536,4xdo,3.0163043189447887,4.08
4058,1y98,3.6605851434705685,5.43
9006,5jm4,3.840918877307616,7.42
12272,3gc7,8.956493955535493,9.22
9316,1owi,5.608266515613171,7.55
10552,4ogv,5.287900400008484,8.05
8918,4a7b,7.851622016881173,7.4
2871,4wj7,4.6107561935378705,4.89
12403,3e8u,7.01272418521139,9.42
16289,4rpo,5.107781507937982,7.64
16302,4e5w,8.80294135914898,7.66
9981,4o4y,6.970578157284394,7.81
14708,5lvl,5.893746773332777,5.9
14964,1sqt,5.817455721198445,6.2
5694,2k7l,0.9012167606418141,6.15
16724,2r59,8.209333558181058,8.19
1339,4ac3,5.968133882915301,3.96
15296,4rfr,8.19819141966775,6.54
7349,4j8t,7.65712354312561,6.77
2867,4o0j,6.491606959610962,4.89
13725,5ko5,4.5151219740775765,4.57
14408,3da9,7.717390362810287,5.51
4910,3fzs,9.377480101251706,5.82
17461,4ivc,7.573135229079492,10.0
13346,2wec,6.387082736017712,3.96
3791,4wvt,8.611369178420516,5.31
7625,3tib,6.409670754852202,6.89
7269,2wxf,6.809639449130748,6.74
6584,3ieo,-3.34521965519067,6.48
15903,3f1a,5.266779231855932,7.21
