,ids,Score,True
11024,5nhj,6.947730846662693,8.27
2358,6g0q,4.32727618674818,4.61
17497,1kzk,10.458763895606578,10.39
4400,1uti,3.5593650380800677,5.62
7300,5yu9,5.650649610317047,6.74
2306,3mt9,5.926276780122625,4.59
10378,1g2a,4.958703546965059,8.0
5568,3lkh,6.562638092633295,6.1
1158,4klv,7.070835178893825,3.78
14352,5e3a,6.029334153033938,5.44
372,3fu3,2.9884637893350754,2.84
16710,4q09,6.80671315610365,8.17
8342,1idg,1.571597155634603,7.19
6738,1vyz,5.720925092988078,6.54
8542,6db3,7.679911587053092,7.25
2757,4e6c,2.402531025268608,4.82
1851,3q5u,4.459781698349915,4.31
1742,5cu2,4.568521265569543,4.24
1232,5dhp,3.886265306722478,3.85
9532,5iez,6.754965923713058,7.64
8999,5i24,-0.44073677156493507,7.42
8211,2hwp,-0.5515506730822535,7.14
9542,5wf5,8.045964915564404,7.65
2767,5orl,0.3593043337070422,4.82
129,2ks9,1.378469224182873,2.04
13836,3f6g,4.1681451127682365,4.72
16145,2qhy,7.828219081001159,7.48
6952,5ejl,12.454132731585723,6.62
5063,5a4t,4.8737595574746475,5.89
8070,4yw6,5.070621290662219,7.08
11373,5a09,7.706559374441633,8.46
13304,4mjp,5.346618877306669,3.88
838,2ggx,4.459263114775492,3.49
6034,2esm,6.2837882963295195,6.28
16420,3agl,6.880803932215075,7.8
10523,2jjk,4.2101651989700155,8.05
8047,4oc6,8.466225044276428,7.07
13838,5hjq,2.64299082039156,4.72
1198,4fl3,8.080132164782073,3.82
10791,4lop,7.546072574831412,8.15
9215,1qcp,0.9082546805804055,7.52
6895,4efu,7.978141592366714,6.6
15391,2za0,5.790141183499932,6.64
2968,4f1q,4.237709395108631,4.95
15208,4mhy,4.395847751960394,6.47
7403,3t03,3.5266942728914477,6.8
14032,5x54,7.47410799137512,5.0
11575,2fky,8.688919647807017,8.59
8753,6arv,6.955924467138568,7.34
3924,5jdi,6.82038894579485,5.37
13861,3iqu,6.262681944850524,4.77
9715,4nie,7.221261457160247,7.7
1885,3r5m,6.771479106390027,4.34
3569,2xwy,5.402099911433103,5.22
7196,6eda,4.914216484616382,6.7
10035,5wf6,7.00842734988046,7.83
6944,3opm,6.5739876645763715,6.62
7808,6bl1,4.962681823814557,6.96
3438,5alw,6.8308791506717395,5.15
15576,3ewj,8.526202938826781,6.84
5016,5am0,7.558666747353102,5.88
257,4e3f,4.250874009562185,2.52
9476,1v3x,7.0263925665658125,7.62
9092,4puj,7.6474482552942415,7.46
5745,4ktu,11.600410818024235,6.16
14308,1m7i,6.776798292196247,5.4
8660,4mot,6.771086464540821,7.3
16389,2jh6,6.3031907303497,7.77
9368,3sl4,5.720865826293858,7.57
8471,6dvo,4.383268396112259,7.22
17264,1hpo,7.216134888110242,9.22
12099,5tl9,8.158601267928978,9.0
917,5vkm,3.8373776923279883,3.55
2004,3p23,5.711146088441825,4.42
1723,6gxa,3.573455694630805,4.22
745,2ha7,2.5533573537210135,3.36
14518,2uyq,4.885990721494242,5.68
11166,6das,8.463661759751425,8.31
1389,2bow,3.4111390358365514,4.0
15468,4pvy,9.798955197195232,6.71
17510,1if7,4.115168096472585,10.52
9018,3q3t,7.125693912730952,7.43
7982,5lgp,5.611592858826253,7.04
4068,4tmp,5.005450152030861,5.43
758,3a73,3.6636077448757742,3.38
7318,4jzf,8.215682502799346,6.76
4652,4awm,5.520388824758883,5.72
6625,4z68,3.490082272537216,6.49
10233,3au6,0.10728753321124508,7.92
7177,5ar4,7.554725512187491,6.7
6337,3ess,8.117677615570264,6.39
7939,3nzc,6.4106560636436045,7.02
2112,5f0h,7.53701958728935,4.48
12154,5trf,8.322799644264709,9.06
16856,2vsl,4.478065473516698,8.4
1472,5fow,6.017184480718895,4.03
2404,2z3h,7.71256012723138,4.64
8626,1o3h,6.795222825761802,7.3
14137,4qrh,9.555976567567942,5.15
5334,4l3o,9.126619001293193,6.0
9179,5nud,0.8462839434369125,7.49
2161,2gfk,6.020229307134432,4.52
8037,2ate,7.374332511656225,7.07
11537,6fyk,7.344032414236393,8.52
2544,2ig0,-1.3657046599153015,4.71
156,4amx,-1.6862411672658704,2.19
1207,4ozo,3.8129598143094636,3.83
1687,4wbo,5.83012397708791,4.2
16899,2hs1,6.759818384302298,8.48
355,5ofw,3.473317206409814,2.8
12667,2ftd,3.270306553696946,10.39
10259,4j5p,-0.931820599869521,7.92
3680,4r6x,7.142859029044337,5.27
12199,5b4l,8.1525782901289,9.12
15020,3f48,3.8071220449288217,6.29
7361,3fal,7.231092320063943,6.78
2318,5ka3,5.409552698231233,4.59
11363,1u9w,-0.009667879494591565,8.46
2603,3dnt,6.631054082773182,4.74
1021,5qak,4.4997941252850016,3.66
17531,3cs7,7.734666604175333,10.68
13214,1c3x,3.0216753631084505,3.68
17069,1b6k,9.144295292844223,8.74
1017,3tsd,5.589997557119943,3.66
10945,4bs4,8.95047838607219,8.22
12103,6bqk,7.15570508501646,9.0
5560,2vwz,7.580076840639976,6.1
9605,1j07,4.091942960675234,7.68
14454,4bqh,8.796384981100923,5.59
9396,3hf6,5.754195933455672,7.59
17218,4zls,7.111647706200878,9.09
4021,4drp,6.412730397941295,5.41
5844,2zm3,6.819262878604675,6.21
17360,4ivd,7.337639019597441,9.52
6676,2ima,5.046003387550704,6.52
16590,3t0x,10.283297439032326,8.0
2940,3iqj,3.3070519041131714,4.93
14225,5hwu,6.630691074271086,5.27
13249,4fz3,4.256637695575054,3.73
15939,1jet,6.832820134907435,7.25
13100,1bxr,6.7044188418804165,3.4
9561,3k3e,6.668184666701834,7.66
11291,4lxk,8.127426986769407,8.4
8448,4avg,5.2305228316670185,7.22
4674,6cdg,5.711257213493488,5.72
16359,5nkc,8.256391313391516,7.72
13688,5o1f,4.4597668816763605,4.52
11186,4eev,10.439961536865374,8.33
4702,3o0e,3.45190711312294,5.74
5965,6bil,7.332490225537103,6.24
10092,1fq6,5.542028576485859,7.86
7018,1o3p,7.12274539469352,6.66
12518,3nmq,7.325393038904292,9.7
13005,5ey4,5.132688336183819,3.12
10083,5fxq,6.417664350235087,7.85
16779,6ayo,7.5999534082139135,8.29
15228,3nw3,5.620712521399312,6.49
6530,2ohv,4.656235973014727,6.46
11747,4unr,9.468180368418206,8.7
8869,3fqs,6.088415638834219,7.39
213,4nyt,0.9749741615982533,2.39
13199,4iuo,6.357390122213633,3.64
16611,4yes,7.897175879725802,8.02
16604,1v7a,6.020829382413408,8.01
885,4eh3,5.344033367771334,3.53
7855,2p0d,4.058464686777871,7.0
10814,5o4y,5.725051536573126,8.15
1958,1py1,3.0901506199425577,4.4
5071,5u5h,7.900094764416122,5.89
10933,3hhk,7.399772740150039,8.22
6105,2nwn,5.313866620413497,6.3
2326,2hpa,2.065799893722501,4.6
5253,5vse,5.844762850560179,5.97
12909,4rrg,5.9263434551536225,2.81
10116,1gj7,6.691883936052946,7.89
15035,2vrj,4.124628542537407,6.3
11493,4gjd,9.15608195665717,8.52
1791,6b7d,3.6863957888032557,4.28
1488,1pwy,3.973624414002343,4.05
622,1x6u,0.6778257734541409,3.22
10125,1waw,8.913821935697294,7.89
1880,4ijh,5.57410667473228,4.33
10843,5eqq,7.881410939063357,8.17
645,4egh,5.838021264092687,3.26
1637,1mns,0.5332817145890252,4.17
11696,2nwl,3.196097244197081,8.7
1078,5em3,5.054597058212563,3.7
5522,5dp9,2.508707307963234,6.08
10746,6g1w,6.259429685005216,8.14
15145,5l8y,8.572112401836732,6.4
6379,3pn3,3.7488554761740613,6.4
10595,4um9,3.0270760406192223,8.07
8604,5tzx,8.381466263205454,7.28
3915,4el5,8.58751433399708,5.37
16183,5i8g,8.589870185092316,7.52
5631,1uu3,10.009381595022342,6.12
8007,4zsh,6.636084343445081,7.05
15384,5jt9,4.021519311268653,6.63
16294,4gq4,7.521010171513249,7.66
2655,2chw,6.595582966282681,4.77
2503,2qfo,4.689862413647639,4.7
2053,5mrd,4.615253053961791,4.44
11829,4frs,7.622941477234388,8.77
11917,2feq,5.68319443378045,8.86
12447,3m8q,8.616666139216402,9.52
11574,1m7q,6.154535044573092,8.59
9055,4x21,5.720554676149205,7.44
45,4bh4,5.148882960379357,1.49
6692,3ljj,6.313488318470377,6.52
11591,3k5g,8.961242699409848,8.6
11552,3t8s,1.1557598039787265,8.55
13999,3bxg,7.050647461175233,4.96
13559,6f20,3.31944605154187,4.31
4030,5m7t,6.427384088087122,5.41
3975,1mxu,6.989165674259051,5.4
16934,3ml5,4.903918896495707,8.52
10334,4uvx,9.71203318178524,7.96
14380,4jfm,5.056234300640383,5.48
9839,5uuu,8.71115206647619,7.74
264,5n53,3.1746945592469857,2.55
15873,1hsl,4.874596699530501,7.19
13321,4qgi,9.57188226662916,3.9
15969,4alx,7.172314576071538,7.28
11419,1qpl,8.409151217742838,8.51
8469,6bu1,5.9905366933303545,7.22
5296,2qa8,7.127079271708337,6.0
15167,2fqo,5.19095490493858,6.43
9876,3io7,6.405136852744393,7.77
13179,2xdk,5.150957294677046,3.6
3772,4z0e,7.176100236164822,5.3
9842,6fo8,8.256265371666297,7.74
4525,5ads,8.999321550446016,5.67
15332,3gs6,4.868884871875076,6.59
4816,5dda,6.134717743693374,5.78
11190,6b5o,4.845007802441307,8.33
4688,2b1v,6.095816567274906,5.74
16069,1zoe,4.921409979627301,7.4
12801,5z5f,4.503898343859717,2.17
15240,4oc0,7.082547759338996,6.5
3492,2nxm,6.463403421499154,5.19
4183,4zs2,6.489910450488923,5.49
7446,1nnu,5.994196411698422,6.82
13626,4qf9,4.8337915805602245,4.43
17612,2i4d,7.421523616928674,11.68
14314,2f35,6.954183507995864,5.4
2443,4z90,2.914350788213318,4.66
1354,4aa2,7.492873308432438,3.97
369,6cw4,2.567418376924642,2.82
15582,1lkk,7.137236101430242,6.85
3441,5kqg,7.764559243072404,5.15
12210,1d5j,5.031112630627999,9.15
9924,1al7,4.814166896436721,7.8
8072,5t1s,5.362213426223232,7.08
1344,5c3k,5.223988678629295,3.96
10926,2cji,6.474160326500034,8.22
13714,4fp1,2.9229518672119545,4.57
7061,2etm,4.478161781894805,6.67
11999,5ur1,8.18410817145379,8.97
813,1wcc,2.588324703310647,3.46
9168,4g2l,5.432688933987256,7.49
6690,3hio,10.821350122506038,6.52
4251,5ixf,3.4142875789669738,5.52
5582,4hod,4.53048686455404,6.1
11660,2nw4,6.11868610290694,8.68
3811,4xjr,-1.2425484693267266,5.32
7766,1ent,6.11602651000383,6.96
7173,4tzm,5.382623394045149,6.7
13778,1m1b,3.8677963231362584,4.66
15373,4gfo,5.966348473751932,6.62
6310,5uqv,8.282831667350285,6.37
5283,1k03,3.0028655960304667,6.0
9916,2bu5,6.73149631280205,7.78
6570,1q9m,6.003604999405802,6.48
5711,3r7b,4.715176700416237,6.15
11687,2bvx,6.487680541118906,8.7
633,2r8q,5.208712688194163,3.24
2838,3kjf,4.903452171278726,4.87
11896,4btt,6.641870254468281,8.84
11993,5iu7,7.443222635349869,8.96
5565,3d62,-0.6230188979744564,6.1
9799,1x70,7.758447365230997,7.74
2805,3h52,2.063888542833915,4.85
1917,5ti3,4.678527658378117,4.36
3358,4ay6,7.33606104386384,5.12
4569,1o4b,6.085200420672798,5.7
8044,4ju3,6.034075488571514,7.07
16283,5exn,8.707973889998657,7.64
6247,2f2c,4.878293459582455,6.35
14476,4dzy,5.205201136561644,5.62
584,3ecn,4.198430393514512,3.16
13244,3f5l,6.222528759516663,3.72
13674,3uug,6.630068773981779,4.51
7892,4i7f,7.783531993559491,7.0
2788,4yje,7.198843830071638,4.84
9438,3jwq,6.115552376450072,7.6
6518,5wef,4.959066555467154,6.44
12777,7cpa,6.331386860124732,13.96
8169,3fe7,5.426517789451628,7.12
2713,4dhs,5.542398993324731,4.8
15527,4cwp,9.29354364556303,6.77
8013,5ux4,8.190345991020415,7.05
6746,3g4k,6.161291447714141,6.54
17564,4ase,9.530010347162927,11.0
9630,5di1,7.443585643851966,7.68
13357,2qrl,2.6192100593358982,4.0
10608,6fiv,5.2247146956334864,8.08
9087,4fhh,7.807038646154388,7.46
16325,1s39,5.859083165551018,7.7
5904,3pb3,7.614444114950637,6.22
12169,3mw1,6.699166331105194,9.09
1006,3vws,4.688351112945036,3.65
6741,2jdk,6.215787173049172,6.54
11195,3lj7,-0.9128033993617688,8.34
14703,5cp5,7.2747422403567645,5.91
8941,5m29,8.425056916804055,7.4
14937,4aq4,4.314081938947515,6.17
17262,1d4k,9.046631189106906,9.22
4856,5ez0,4.436304679102129,5.8
285,4lno,2.991145607248518,2.62
1079,5eva,4.341085326501374,3.7
6691,3hjo,3.639649183737453,6.52
7542,2vgp,5.139837381174073,6.85
9443,3ptg,6.131984067422489,7.6
16632,5cxa,7.601961067480606,8.05
10074,4qmp,7.039801656133024,7.85
15463,5g5v,8.86606038849298,6.7
12569,2ycq,7.999396110581262,9.85
8320,5jmp,6.61182944883566,7.17
17528,1b8o,7.508378957307672,10.64
11885,5iua,7.029733726452451,8.82
12188,4mwq,6.15857258811681,9.1
311,3ftz,4.653042979863638,2.7
5821,2osm,2.140335170040574,6.2
37,1o4n,2.9756992250675043,1.4
10421,4f7l,6.932402997870116,8.0
1762,4w9n,6.294567426340731,4.26
3610,3e16,4.648005310854963,5.24
13643,5jox,3.656717991672732,4.46
379,3k3g,2.236147189583526,2.85
16566,1gaf,5.373681531554749,8.0
12176,2c6e,7.7740641391578915,9.1
16564,1dqn,8.655196898796,8.0
11341,2c8w,7.773086238703266,8.43
5043,3fci,6.458558369246692,5.89
4523,3zmp,5.295619886930601,5.67
14316,2jdm,5.69476625582685,5.4
7643,5j5r,6.984957738969454,6.89
9356,2qzk,11.968442172455132,7.57
15585,1qyg,6.652923492940258,6.85
11645,3t19,9.291861953114545,8.66
16781,1qbq,5.609074024321915,8.3
7958,4rj3,6.976549276727032,7.03
16619,2b9a,3.657725525474467,8.05
15764,4oc5,8.961953899740484,7.07
14419,5nn6,5.3287721940097565,5.52
9128,1wok,5.8747073478146925,7.48
3163,5mlw,3.3752456441497345,5.03
8193,6cgp,4.333714031407796,7.12
2526,5ipa,5.373577814839864,4.7
4043,1xot,3.7580714471252277,5.42
12013,1rm8,5.246324814013351,9.0
15732,4av4,5.041788043924327,7.03
10788,4jze,8.638802249507469,8.15
9480,2z4r,5.242213187101859,7.62
5055,4p6e,6.769412180429115,5.89
12437,5uyu,10.780270895074995,9.51
6466,5ugg,6.703752091570444,6.42
9153,6dne,4.715961984114648,7.48
233,1gbq,2.8489129494579712,2.46
17557,4i8w,5.656620729759684,10.9
16721,5fl5,4.918165128118771,8.19
979,5c91,-0.6890716286823322,3.61
14928,4o04,9.67219855493281,6.16
9757,3e8n,7.2497391037328205,7.72
15333,3t8v,6.254866149550298,6.59
6638,4ith,6.720206007553194,6.5
3176,2oht,6.3032944470645855,5.04
11614,5ubt,7.024325640604901,8.62
2900,1y2f,4.574181234867527,4.92
17355,2gvj,8.234736744990986,9.52
5023,1fpi,5.819789347283346,5.89
16504,5lyr,7.041112931742636,7.89
15604,4mhz,3.427881876953622,6.87
1727,3nii,3.3759568444803714,4.23
2928,5m57,5.52864171192898,4.92
2236,2aof,6.43930410196206,4.55
1325,3fsj,8.902916863960868,3.95
11708,2yak,9.947092299397418,8.7
9652,1hww,5.583574529133881,7.7
8298,6f3g,4.889265206349881,7.16
220,4u5l,3.6206912499239206,2.4
2733,1njt,0.9327021919460394,4.82
8292,4y6p,6.375021963743999,7.16
10420,4dr9,4.864802878310693,8.0
11194,3f82,9.022398519507819,8.34
14824,1eoc,3.4388091737003825,6.05
16923,1rp7,8.125360060808493,8.52
14497,2aod,6.866713275664337,5.66
3887,2qlj,2.2231085168551887,5.36
14787,3uil,1.9775666027028955,6.0
14006,4e3g,3.7389283048922586,4.97
12387,5lp1,7.288521746762849,9.4
9632,5ek0,7.307990855814027,7.68
3906,2glm,6.306976390442985,5.37
16844,1fzk,8.332237865319199,8.4
14520,4c52,6.569135203987131,5.68
12742,5ehn,10.35344697997814,11.64
7779,2xwd,6.261259544189249,6.96
10683,5a6b,6.297560394398826,8.1
7134,2eum,4.054827193420135,6.7
5450,4hxz,4.971727403019841,6.05
16512,3d7z,8.628067569516924,7.92
16770,3hek,8.389867317111097,8.27
13907,4rlu,6.475716077223301,4.82
1013,2qv7,6.020058915388551,3.66
16877,1bwb,10.850309310969148,8.42
9502,1owk,5.895910007671797,7.63
5460,5k0b,5.675897222054647,6.05
12581,3erd,6.772953365408742,9.9
10959,4qyo,6.06979848851245,8.22
13582,4nbn,7.922260508054299,4.36
16879,4wa9,8.359041227780066,8.42
17350,2p4s,6.819988895608867,9.51
13012,4fzj,1.6889155768425348,3.15
14829,4ara,6.430562264564653,6.05
479,4txs,1.346768951112101,3.0
6933,1tkz,7.766774335768867,6.62
13149,2j27,3.6883293647021738,3.52
6339,3vyd,7.207993125991806,6.39
1493,3ck7,6.332779627438895,4.05
9746,1caq,8.756424412523277,7.72
8585,2w1h,6.850348259722917,7.28
11397,1akt,8.81892114157797,8.49
10297,1o3e,5.429599657551052,7.96
10006,3uo6,5.6438265321450025,7.82
2124,3h26,5.032890631454591,4.49
5822,2qrp,11.276370167377925,6.2
8180,4ng9,6.789940681639469,7.12
747,2vc7,3.183117838162963,3.36
16678,1o5r,7.814387716237632,8.12
9167,4b1d,7.939825674553665,7.49
15965,2yel,8.066715666878084,7.28
8905,3inf,7.0631082836349295,7.4
7330,2c1a,6.659220579201104,6.77
1815,3zmu,4.789260068190884,4.3
8008,5bui,7.32116287860436,7.05
15760,1ydd,2.742255124872811,7.07
239,5aqh,4.359561718424371,2.46
12853,5mn1,3.830480530788168,2.48
10130,2f3k,8.149666813775356,7.89
16082,4z83,7.5024893295695865,7.4
17100,1m0b,5.492503845128506,8.82
16273,3d78,3.7820300082635487,7.64
14601,4q9o,8.681659477765102,5.77
6735,1d3q,5.386357195780991,6.54
6362,2a4l,5.451417209360686,6.4
15616,1b3f,7.243938376036065,6.89
8716,2ank,6.598138842470905,7.33
7248,1o6h,7.598656949277858,6.73
2945,5t6j,2.5329547942358754,4.93
14167,4je8,4.45386243726472,5.21
2981,2yoh,7.813261649047457,4.96
11113,4o5b,5.656420704666693,8.3
8774,5tgy,11.898100014753103,7.35
15825,2pv1,5.830627743988777,7.14
14641,5d2r,5.918631376568281,5.82
15104,5ucj,8.800696633105407,6.36
13756,3f5k,9.719582276961475,4.62
3541,4mds,7.5179208950770455,5.21
10856,1epq,6.302109113180191,8.19
5768,5ddf,6.604013653535437,6.17
6474,2q94,6.846970058152394,6.43
8206,4r5w,6.053218630804483,7.13
11399,2oqi,6.819440678687334,8.49
15465,6ebe,4.914216484616382,6.7
11051,1rww,2.759472099543639,8.3
7720,4wwp,7.183390039553847,6.92
6455,3is9,6.149475150554085,6.42
10885,4ezk,6.173678186806061,8.2
17448,1igj,6.771108689551154,10.0
9666,2b54,7.528055499788619,7.7
8934,5apj,8.624296726097192,7.4
17315,4ca5,9.528128629621452,9.39
16545,3ekw,8.671895289892404,7.96
8936,5epy,8.251420319413834,7.4
14043,4w9l,6.3798892410067936,5.02
1223,1n1t,6.974000808875582,3.85
9685,3fei,4.76387910639129,7.7
1116,4bv2,0.2625292303830197,3.74
15987,2vvn,5.677667814544461,7.3
10214,1k1p,6.093653332935887,7.92
5656,3ow3,2.0059257158870305,6.13
14848,2w5g,4.126991801969418,6.07
1896,3feg,6.911793004955211,4.35
9191,3oeu,6.070931964039402,7.51
12645,4ww8,4.0444703386052385,10.17
5619,4no6,1.9724400336528896,6.11
6543,5fl0,6.524566649933903,6.46
10062,3vw6,6.276024359386737,7.85
7862,2zu5,4.418991396053194,7.0
342,4urv,4.20609061374241,2.77
4092,5uxm,5.657546771856866,5.44
8923,4qjo,5.41806487718854,7.4
7372,6cho,7.746727376449047,6.78
2143,2zlf,4.371326157226985,4.51
15682,1my4,6.016762205522579,6.98
4801,5f37,4.3961589021050465,5.77
16276,3hl7,8.07242008619673,7.64
12768,2ada,7.043557682879199,13.0
15642,1a9m,5.917942401247976,6.92
13429,3mam,1.7908913325843379,4.12
3731,1yxd,3.7563971630135207,5.3
3135,1u9l,7.263992743692664,5.02
7364,4hnp,1.2301024635405857,6.78
12726,5qim,8.589403459875333,11.22
15089,3ed0,5.069739698585701,6.35
4163,5vwk,5.285396382177701,5.48
12401,2jdl,4.478887798898997,9.43
16284,5u6j,9.475922080350657,7.64
9034,1ysi,4.486518385779785,7.44
11857,4ge9,10.489975218450038,8.8
1404,3tvl,3.3002362342779037,4.0
15984,2i3i,6.143459581090783,7.3
5303,2ym3,4.868151446534107,6.0
2812,3wp1,2.6046897192520673,4.85
10172,4yti,5.511335837216821,7.89
3340,5c7d,5.865572868568078,5.11
7192,6c8p,6.0856004708587825,6.7
3693,2yjq,6.196969997634411,5.28
5336,4nrt,6.250532272535481,6.0
15198,5dbm,6.425443103851425,6.46
14053,5d3n,6.4107005136642705,5.04
12967,4llk,4.710553898267098,3.0
15788,2v57,6.446971730526737,7.1
1856,4b7z,5.62703183267049,4.31
6209,4nk3,1.8022927628848564,6.33
3866,4b9h,9.929364149488945,5.35
1813,3n46,5.5058166263176105,4.3
14242,1h6h,5.483710149373656,5.3
12498,6b8y,9.3826437119856,9.66
4228,1pyg,6.361301724032134,5.52
12358,5b5b,10.396044916448563,9.37
6848,3kdt,5.914067841113362,6.59
15862,5bv3,6.813639950990579,7.17
15542,1p1n,6.0712134808369465,6.8
10855,4qlq,-1.3592668152556842,8.18
3945,4hlw,2.3206170455201804,5.38
2674,4odp,2.7415365162053966,4.77
7915,5wg4,8.226550532851887,7.0
8629,1qtn,1.3269516502323828,7.3
16874,1g48,4.604081282101375,8.41
10871,5yc8,7.052218028572055,8.19
6385,4c7t,6.381867266926377,6.4
13047,3ioe,6.97415638394791,3.27
4649,4a6v,7.79747448337468,5.72
3490,2lha,2.1485139738428956,5.19
828,1osv,2.0485681023781184,3.48
7832,4es0,5.259089378280923,6.99
206,1z6d,4.134229747001002,2.34
6660,5kqf,6.126272239767063,6.51
2446,5lhu,4.598339821098839,4.66
8389,3lzb,7.3446324895153685,7.2
15991,4b1j,10.07061149848809,7.3
1725,1prm,2.2627134852675153,4.23
4214,3vgc,3.597347580738129,5.51
8943,5m4c,6.469552341024449,7.4
8628,1oqp,2.2254717762871996,7.3
8420,5hzn,8.60183464898792,7.21
13912,4kif,2.3899664860940275,4.84
941,3sl1,5.408426631041058,3.59
8653,4cbt,6.528122651587087,7.3
1612,2toh,3.200268137802794,4.15
17071,1sdv,9.965916883148957,8.74
10764,3bea,8.943129315988946,8.15
17278,4xu2,9.629867318586376,9.23
3134,1fsg,4.899636877838333,5.02
13116,3axz,7.028778051008157,3.43
3268,1yyy,1.810338216625183,5.09
4725,4zsp,6.678978613386602,5.74
16620,2bqv,8.338268251456055,8.05
13564,4u43,4.893628716711807,4.32
9738,5w92,5.890694538580461,7.7
3582,4z8d,6.175367287591323,5.22
6905,5alk,5.19294033919494,6.6
6338,3v7d,3.3353147089191997,6.39
10796,4ona,7.1073730958802805,8.15
16484,5elw,4.784978049533509,7.85
5267,4ch8,3.79172752110525,5.99
11026,6dug,9.17624744936543,8.27
15704,3wtm,4.975957563319774,7.0
540,3mo8,5.070732415713882,3.1
1366,1ax2,5.22449985386694,3.99
11370,4he9,-3.6993826031741515,8.46
11615,5vio,7.214971779236179,8.62
11626,4x6x,8.192657392094985,8.64
15826,2vot,6.401817917868089,7.14
1939,4ce1,7.218609272593915,4.38
16973,3sxf,8.105157526416349,8.6
15895,3s77,3.912320427168822,7.21
16053,4o07,10.865111167850522,7.38
17178,3uri,6.279469235988258,9.0
15780,4c1u,9.922496621296235,7.09
3883,1w6y,5.566957629742028,5.36
3699,4n9b,5.445905406798253,5.28
8699,1owj,5.591316241066332,7.32
6445,5wbz,7.411589037310094,6.41
16563,1b57,3.3050812865303656,8.0
3759,4e5i,2.500795204284901,5.3
1436,1c5z,4.38925433222845,4.01
13290,3spf,3.9539108298375094,3.86
6446,5wre,4.902029770617454,6.41
19,4fci,4.236590736255233,1.26
13760,4abf,4.687832529370613,4.62
8482,5kre,-0.7772604696812732,7.23
10395,2w1c,5.4855177835473565,8.0
1578,4lh6,4.854794215324337,4.11
14644,6ftp,7.502941238113014,5.82
6854,4dea,7.248968636707965,6.59
5644,5kns,3.9903598467826358,6.12
9920,4r6e,7.399535673373159,7.78
15105,5xo7,9.237773686302274,6.36
2729,4yzn,6.610273698112394,4.81
15423,2iwx,8.638172540881385,6.68
13377,3nq9,2.089425079705836,4.03
9917,2q6c,7.056144447064112,7.78
15420,1c5x,5.213150281923864,6.68
8596,4xxs,8.698068943727188,7.28
11404,4ehe,6.729021928318375,8.49
1686,4tww,3.1705310739780503,4.2
13460,5fyx,4.219484886636066,4.16
3603,1zrz,5.848926335829115,5.24
16527,6en5,7.938699607363492,7.94
12567,4ear,7.092941655837779,9.82
17364,2pog,7.722072431653643,9.54
3536,3qiz,5.482509998815707,5.21
1235,5wkh,7.90509539174091,3.85
12633,3o57,6.6876315507426805,10.1
1784,4b95,5.670555811238094,4.28
4880,6gu7,5.073740200445531,5.81
17211,3sue,7.9030284657799985,9.08
8900,3ddu,7.959961533914816,7.4
16999,5e8f,4.021126669419448,8.64
1256,5lm4,6.516017429292709,3.88
3766,4oem,-4.675786573770456,5.3
12068,4lj3,15.223354202328505,9.0
5278,1ftl,6.277957935285656,6.0
13652,3p17,7.83227884955521,4.48
2495,1v41,1.9305236641659942,4.7
8696,1a9u,6.215379714526412,7.32
8535,4xx3,7.611162221758219,7.25
6135,4kil,6.223477026624179,6.3
2939,2y7k,5.195325823637284,4.93
13993,1elr,6.010991111172935,4.96
7302,6di1,3.296924707738377,6.74
12606,3e7a,8.638202174228496,10.0
5198,3fy0,7.138006568455097,5.96
2309,4c6v,4.591012976025926,4.59
5949,3iu8,4.207038880849926,6.24
5660,4jlj,5.418213043924089,6.13
11909,4j6i,6.747142720076055,8.85
14689,3uev,3.8976148786655544,5.89
7494,5j75,6.0814814356105105,6.82
10496,5t4h,7.583499492231166,8.03
15621,2bfq,10.658218546666264,6.89
16819,3nu5,7.517328228134849,8.35
4101,1nnk,6.454328208946759,5.46
13716,4yrd,3.080593865499628,4.57
10070,4o44,7.085577769080979,7.85
2804,2ww2,4.470516378340461,4.85
11694,2k31,5.718413666820517,8.7
6202,2y1w,6.850800168266343,6.33
15008,1atl,3.2608164742850136,6.28
5479,5t6p,6.202252141756743,6.06
2768,5wej,0.40556198854553227,4.82
11745,4rce,8.897834744931526,8.7
4953,1tqf,7.647655688724009,5.85
9555,3cde,7.661657445233417,7.66
2618,4cfm,5.432874142406692,4.74
4087,4osf,-2.4665316466891265,5.44
11084,3h98,8.31441340703262,8.3
17031,2wgj,7.441674292963379,8.7
15146,5uk8,7.004271272948303,6.4
17098,1ork,8.81000891243468,8.81
6931,1s3k,8.245908516851403,6.62
1302,4i2w,1.8234213393741856,3.92
9409,4zy5,4.500142317113543,7.59
6119,3meu,5.258289277908958,6.3
9214,1pq3,4.850749263443842,7.52
8486,6g1v,8.548420540822399,7.23
12799,4y3j,3.0290688832123602,2.17
2850,6clv,6.959228585341317,4.88
4194,2y58,6.15255701865351,5.5
14272,3hkq,3.4573596489911544,5.34
13141,5fnd,4.49439344777423,3.49
6921,3mo2,4.51362549004853,6.61
7799,5m63,4.165618869927121,6.96
11309,5e91,6.9403299182220035,8.4
14611,1kpm,4.859817067659459,5.8
7867,3g15,7.793859215027276,7.0
13058,3aaq,6.616392984290579,3.3
2650,1l5r,5.3883648550476835,4.77
5240,6au9,7.185516232208979,5.96
8030,4ui6,9.47065475290188,7.06
4844,3v31,5.110078092338997,5.8
17062,4crc,8.873572441985328,8.72
